stop_lat,stop_lon,stop_id,stop_code,stop_name,zone_id,stop_url
41.191181,-8.692780,QSTG2,QSTG2,Quinta De Santiago,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QSTG2
41.237740,-8.630540,QTAD1,QTAD1,Quinta Andorinhas,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAD1
41.238010,-8.630863,QTAD2,QTAD2,Quinta Andorinhas,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAD2
41.162310,-8.624689,QTAM1,QTAM1,Quinta Amarela,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAM1
41.162754,-8.624869,QTAM2,QTAM2,Quinta Amarela,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAM2
41.195090,-8.686557,QTC1,QTC1,Q.ta Da Conceicão,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTC1
41.194783,-8.686682,QTC2,QTC2,Q.ta Da Conceicão,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTC2
41.179330,-8.666529,QTI,QTI,Quinta Ingleses,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTI
41.182499,-8.638833,QTL1,QTL1,Quartel Militar,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTL1
41.182502,-8.638189,QTL2,QTL2,Quartel Militar,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTL2
41.238355,-8.648072,QTM1,QTM1,Quinta De Moreira,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTM1
41.238220,-8.648180,QTM2,QTM2,Quinta De Moreira,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTM2
41.110200,-8.614570,QTR3,QTR3,Qta Das Rosas,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTR3
41.110144,-8.614737,QTR4,QTR4,Qta Das Rosas,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTR4
41.218806,-8.579083,QULH1,QULH1,Quelhas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QULH1
41.218912,-8.578913,QULH2,QULH2,Quelhas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QULH2
41.255861,-8.665472,R1,R1,Rua 1,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R1
41.254139,-8.664694,R10,R10,Rua 10,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R10
41.255132,-8.662877,R15,R15,Rua 15,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R15
41.251025,-8.659654,R51,R51,R.5,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R51
41.250129,-8.659112,R52,R52,R.5,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R52
41.252512,-8.661654,R7N1,R7N1,R.7(nascente),VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R7N1
41.251639,-8.663194,R7P1,R7P1,R.7(poente),VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R7P1
41.170337,-8.618121,R9A1,R9A1,Nove De Abril,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R9A1
41.160306,-8.622083,RA1,RA1,Ramada Alta,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RA1
41.160803,-8.621211,RA2,RA2,Ramada Alta,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RA2
41.176894,-8.653710,RAEP1,RAEP1,Rot. A.e.p.,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAEP1
41.178316,-8.654043,RAEP2,RAEP2,Rot. A.e.p.,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAEP2
41.178495,-8.654366,RAEP3,RAEP3,Rot. A.e.p.,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAEP3
41.177076,-8.654761,RAEP4,RAEP4,Rot. A.e.p.,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAEP4
41.244614,-8.648332,RAL3,RAL3,Real,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAL3
41.244105,-8.648533,RAL4,RAL4,Real,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAL4
41.233441,-8.604438,RAL5,RAL5,Real,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAL5
41.233297,-8.604296,RAL6,RAL6,Real,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAL6
41.159750,-8.602444,RALG,RALG,R. Da Alegria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RALG
41.219227,-8.591409,RARR1,RARR1,Arroteia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RARR1
41.218972,-8.591667,RARR2,RARR2,Arroteia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RARR2
41.151888,-8.572218,RAZ,RAZ,R. Azevedo,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAZ
41.179892,-8.572060,RBD1,RBD1,Rebordãos,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBD1
41.180180,-8.572253,RBD2,RBD2,Rebordãos,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBD2
41.211908,-8.662933,RBHR1,RBHR1,R.boa Hora,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBHR1
41.211905,-8.663142,RBHR2,RBHR2,R.boa Hora,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBHR2
41.204472,-8.666444,RBO1,RBO1,Ribeiro,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBO1
41.204806,-8.666722,RBO2,RBO2,Ribeiro,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBO2
41.190006,-8.490070,RBQ1,RBQ1,R. Bouça Queimada,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBQ1
41.190062,-8.490126,RBQ2,RBQ2,R. Bouça Queimada,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBQ2
41.141214,-8.613907,RBR1,RBR1,Ribeira,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR1
41.141218,-8.614264,RBR2,RBR2,Ribeira,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR2
41.140760,-8.617000,RBRI1,RBRI1,Ribeira (infante),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBRI1
41.140560,-8.616670,RBRI2,RBRI2,Ribeira (infante),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBRI2
41.164576,-8.638862,RBSS2,RBSS2,Rot. Do Bessa,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBSS2
41.156358,-8.629598,RBVM1,RBVM1,Boavista (mercado),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBVM1
41.202816,-8.633282,RBX1,RBX1,Recarei Baixo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBX1
41.202906,-8.633485,RBX2,RBX2,Recarei Baixo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBX2
41.169690,-8.586810,RC1,RC1,R. Contumil,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RC1
41.183757,-8.596865,RCA,RCA,Ricardo Alves,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCA
41.110335,-8.657695,RCH1,RCH1,R.chaquedas,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCH1
41.110920,-8.657771,RCH2,RCH2,R. Chaquedas,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCH2
41.191667,-8.513667,RCMB1,RCMB1,Ribeiro Cambado,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCMB1
41.192189,-8.514142,RCMB2,RCMB2,Ribeiro Cambado,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCMB2
41.221143,-8.590321,RCNH1,RCNH1,R.conchas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCNH1
41.221173,-8.590750,RCNH2,RCNH2,R. Conchas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCNH2
41.170330,-8.586720,RCON,RCON,R. Contumil,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCON
41.164444,-8.567278,RCP1,RCP1,R. Cerco Do Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCP1
41.164833,-8.567389,RCP2,RCP2,R. Cerco Do Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCP2
41.161843,-8.671683,RCRT1,RCRT1,R.crasto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCRT1
41.162000,-8.671694,RCRT2,RCRT2,R.crasto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCRT2
41.191121,-8.605275,RCT1,RCT1,R. Centro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCT1
41.191409,-8.605534,RCT2,RCT2,R.centro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCT2
41.224786,-8.569977,RCTL1,RCTL1,R.cristal,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCTL1
41.224833,-8.570056,RCTL2,RCTL2,R.cristal,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCTL2
41.111870,-8.636130,RDA2,RDA2,Rego D Água,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDA2
41.203671,-8.657857,RDAG1,RDAG1,Reguinho D Água,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDAG1
41.203583,-8.658000,RDAG2,RDAG2,Reguinho D Água,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDAG2
41.194250,-8.635778,RDS2,RDS2,R. Do Senhor,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDS2
41.176097,-8.670674,REAL1,REAL1,Real,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAL1
41.176240,-8.669636,REAL2,REAL2,Real,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAL2
41.216973,-8.635817,REAR1,REAR1,R. Estação Araújo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAR1
41.216877,-8.635927,REAR2,REAR2,R. Estação Araújo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAR2
41.131850,-8.624800,RECA1,RECA1,Rot. Eng. Edgar Cardoso,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RECA1
41.235188,-8.601254,REQX1,REQX1,Requeixo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REQX1
41.235020,-8.601226,REQX2,REQX2,Requeixo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REQX2
41.173215,-8.660376,REV1,REV1,Revilão,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REV1
41.173247,-8.660572,REV2,REV2,Revilão,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REV2
41.201806,-8.694306,REXP1,REXP1,Rot. Da Exponor,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REXP1
41.201694,-8.694139,REXP2,REXP2,Rot. Da Exponor,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REXP2
41.151838,-8.507436,RF1,RF1,Rio Ferreira,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RF1
41.152010,-8.507232,RF2,RF2,Rio Ferreira,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RF2
41.152732,-8.677293,RFAR1,RFAR1,Foz,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFAR1
41.091651,-8.649077,RFEI1,RFEI1,R. Feital,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFEI1
41.091518,-8.649398,RFEI2,RFEI2,R. Feital,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFEI2
41.209472,-8.661583,RFER1,RFER1,R.ferroviário,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFER1
41.209419,-8.661685,RFER2,RFER2,R.ferroviário,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFER2
41.131797,-8.636572,RFL1,RFL1,R. Fonte Lodosa,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFL1
41.131498,-8.636892,RFL2,RFL2,R. Fonte Lodosa,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFL2
41.233714,-8.534992,RFND1,RFND1,R. Funda,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFND1
41.234099,-8.534780,RFND2,RFND2,R.funda,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFND2
41.125083,-8.623528,RFON1,RFON1,Rio Da Fonte,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFON1
41.125056,-8.623306,RFON2,RFON2,Rio Da Fonte,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFON2
41.150699,-8.602135,RFZ1,RFZ1,Rua Firmeza,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFZ1
41.182609,-8.528878,RGD1,RGD1,Regadas,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGD1
41.182651,-8.529098,RGD2,RGD2,Regadas,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGD2
41.189507,-8.682279,RGDI3,RGDI3,Regadio,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI3
41.191158,-8.676995,RGDI4,RGDI4,Regadio,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI4
41.191083,-8.677139,RGDI5,RGDI5,Regadio,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI5
41.203694,-8.665167,RGDU,RGDU,Regedoura,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDU
41.203556,-8.665083,RGDU1,RGDU1,Regedoura,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDU1
41.221971,-8.557470,RGFT1,RGFT1,Rodrigues Freitas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGFT1
41.222051,-8.557519,RGFT2,RGFT2,Rodrigues Freitas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGFT2
41.205438,-8.591622,RGLE1,RGLE1,Rod. Gonçalves Lage (este),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLE1
41.205316,-8.591532,RGLE2,RGLE2,Rod. Gonçalves Lage (este),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLE2
41.206959,-8.596718,RGLO1,RGLO1,Rod. Gonçalves Lage,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLO1
41.206563,-8.597134,RGLO2,RGLO2,Rod. Gonçalves Lage (oeste),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLO2
41.193778,-8.639472,RGM,RGM,Rui Gameiro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGM
41.222278,-8.538141,RGNG1,RGNG1,Reguengo,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGNG1
41.222408,-8.537310,RGNG2,RGNG2,Reguengo,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGNG2
41.124861,-8.627806,RGR1,RGR1,Regueira,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGR1
41.177336,-8.582941,RGSM1,RGSM1,Rodrigues Semide,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGSM1
41.177350,-8.583133,RGSM2,RGSM2,Rodrigues Semide,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGSM2
41.201645,-8.646993,RGT1,RGT1,R. Gatões,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGT1
41.201492,-8.647062,RGT2,RGT2,R. Gatões,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGT2
41.219255,-8.597855,RIBE1,RIBE1,R. Da Ribeira,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIBE1
41.218673,-8.597904,RIBE2,RIBE2,R. Da Ribeira,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIBE2
41.220167,-8.557861,RIGR1,RIGR1,R. Igreja,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIGR1
41.220361,-8.558167,RIGR2,RIGR2,R. Igreja,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIGR2
41.236336,-8.647136,RL1,RL1,Rio Leça,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RL1
41.236142,-8.647137,RL2,RL2,Rio Leça,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RL2
41.224728,-8.555119,RLC1,RLC1,Rio Leça,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLC1
41.224416,-8.555763,RLC2,RLC2,Rio Leça,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLC2
41.191806,-8.662278,RLG3,RLG3,Rua Da Lagoa,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLG3
41.191778,-8.662444,RLG4,RLG4,Rua Da Lagoa,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLG4
41.173278,-8.641917,RM3,RM3,Ramalde Do Meio,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RM3
41.173333,-8.642139,RM4,RM4,Ramalde Do Meio,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RM4
41.101086,-8.654217,RMAR1,RMAR1,R.marinha,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMAR1
41.100979,-8.654025,RMAR2,RMAR2,R.marinha,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMAR2
41.208026,-8.580658,RMOS1,RMOS1,R. Do Mosteiro,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOS1
41.208694,-8.579972,RMOS2,RMOS2,R. Do Mosteiro,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOS2
41.131194,-8.618302,RMOT1,RMOT1,Rosa Mota,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOT1
41.131472,-8.618056,RMOT2,RMOT2,Rosa Mota,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOT2
41.205222,-8.620222,RMST3,RMST3,Rua Do Mosteiro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMST3
41.205000,-8.620611,RMST4,RMST4,Rua Do Mosteiro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMST4
41.121120,-8.633480,RMT1,RMT1,R. Das Matas,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT1
41.120776,-8.633346,RMT2,RMT2,R. Das Matas,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT2
41.120861,-8.632861,RMT3,RMT3,R. Das Matas,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT3
41.220391,-8.546280,RNF1,RNF1,R.nova Da Fonte,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNF1
41.220749,-8.546551,RNF2,RNF2,R.nova Da Fonte,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNF2
41.176866,-8.567523,RNH1,RNH1,Ranha,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNH1
41.177545,-8.568025,RNH2,RNH2,Ranha,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNH2
41.204919,-8.633223,RNOR1,RNOR1,Recarei (norte),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNOR1
41.204944,-8.633361,RNOR2,RNOR2,Recarei (norte),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNOR2
41.188255,-8.647566,RNSG1,RNSG1,R. Nova S. Gens,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNSG1
41.188343,-8.647255,RNSG2,RNSG2,R.nova S. Gens,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNSG2
41.225089,-8.680488,ROR1,ROR1,R.oriental,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROR1
41.224561,-8.680183,ROR2,ROR2,R.oriental,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROR2
41.111444,-8.602722,ROSA1,ROSA1,Rosário,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROSA1
41.179583,-8.582083,ROTA2,ROTA2,Rot. Da Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROTA2
41.200321,-8.595295,RPAC1,RPAC1,Paço,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPAC1
41.200413,-8.595339,RPAC2,RPAC2,Paço,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPAC2
41.171893,-8.616895,RPM2,RPM2,R.particular Monsanto,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPM2
41.212444,-8.665639,RPPC1,RPPC1,R. Padre Porto Carrero,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPPC1
41.212417,-8.665306,RPPC2,RPPC2,R. Padre Porto Carrero,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPPC2
41.103508,-8.660021,RPR,RPR,R.praia,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPR
41.115240,-8.645935,RRDL1,RRDL1,R.rodelo,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRDL1
41.115188,-8.645768,RRDL2,RRDL2,R. Rodelo,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRDL2
41.252474,-8.668173,RRIB1,RRIB1,R.ribeiro,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRIB1
41.252478,-8.668044,RRIB2,RRIB2,R.ribeiro,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRIB2
41.083161,-8.647974,RSAS1,RSAS1,Rosas,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSAS1
41.083214,-8.647883,RSAS2,RSAS2,Rosas,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSAS2
41.145325,-8.576677,RSH,RSH,Sra. Da Hora,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSH
41.117611,-8.627903,RSMT1,RSMT1,R. Sr Matosinhos,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSMT1
41.117778,-8.628028,RSMT2,RSMT2,R. Sr Matosinhos,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSMT2
41.182366,-8.646481,RSR1,RSR1,R. Do Senhor,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR1
41.183335,-8.645227,RSR2,RSR2,R. Do Senhor,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR2
41.186441,-8.648186,RSR3,RSR3,R.senhor,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR3
41.186232,-8.647989,RSR4,RSR4,R.senhor,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR4
41.200982,-8.633371,RSUL1,RSUL1,Recarei (sul),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSUL1
41.201386,-8.633524,RSUL2,RSUL2,Recarei (sul),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSUL2
41.184942,-8.556412,RTE1,RTE1,Rio Tinto (estação),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE1
41.184820,-8.556650,RTE2,RTE2,Rio Tinto (estação),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE2
41.184550,-8.557500,RTE3,RTE3,Rio Tinto (estação),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE3
41.184528,-8.558206,RTE4,RTE4,Rio Tinto (estação),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE4
41.214222,-8.549833,RTEL1,RTEL1,Ribeiro Teles,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTEL1
41.213667,-8.549722,RTEL2,RTEL2,Ribeiro Teles,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTEL2
41.176909,-8.548593,RTES1,RTES1,Rio Tinto (esc. Sec.),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTES1
41.176745,-8.549039,RTES2,RTES2,Rio Tinto (esc. Sec.),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTES2
41.193037,-8.502100,RTNM,RTNM,Rot. 1º De Maio,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTNM
41.111722,-8.600194,RTP1,RTP1,Rtp,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTP1
41.112400,-8.600100,RTP2,RTP2,Rtp,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTP2
